id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
543	sanami s. (2021a)	"<table><tr><td>Authors:</td><td>sanami s.; alizadeh m.; nosrati m.; dehkordi k.a.; azadegan-dehkordi f.; tahmasebian s.; nosrati h.; arjmand m.-h.; ghasemi-dehnoo m.; rafiei a.; bagheri n.</td></tr><tr><td>Title:</td><td>exploring sars-cov-2 structural proteins to design a multi-epitope vaccine using immunoinformatics approach: an in silico study</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 133</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104390	-0.758	0.132	1	337	886	0	0	2021	0	0
544	solanki v. (2021b)	"<table><tr><td>Authors:</td><td>solanki v.; sharma s.; tiwari v.</td></tr><tr><td>Title:</td><td>subtractive proteomics and reverse vaccinology strategies for designing a multiepitope vaccine targeting membrane proteins of klebsiella pneumoniae</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 1177-1195</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-021-10159-2	-0.7574	-0.3297	1	270	637	2	0.9579	2021	2	0.9579
545	ma j. (2021)	"<table><tr><td>Authors:</td><td>ma j.; qiu j.; wang s.; ji q.; xu d.; wang h.; wu z.; liu q.</td></tr><tr><td>Title:</td><td>a novel design of multi-epitope vaccine against helicobacter pylori by immunoinformatics approach</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 1027-1042</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10148-x	-0.6974	-0.1306	1	272	529	2	0.9579	2021	2	0.9579
546	ezzemani w. (2021)	"<table><tr><td>Authors:</td><td>ezzemani w.; windisch m.p.; kettani a.; altawalah h.; nourlil j.; benjelloun s.; ezzikouri s.</td></tr><tr><td>Title:</td><td>immuno-informatics-based identification of novel potential b cell and t cell epitopes to fight zika virus infections</td></tr><tr><td>Source:</td><td>infectious disorders - drug targets, 21(4), 572-581</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.2174/1871526520666200810153657	-1.0389	-0.1323	1	228	449	1	0.4789	2021	1	0.4789
547	rahmat ullah s. (2021)	"<table><tr><td>Authors:</td><td>rahmat ullah s.; majid m.; rashid m.i.; mehmood k.; andleeb s.</td></tr><tr><td>Title:</td><td>immunoinformatics driven prediction of multiepitopic vaccine against klebsiella pneumoniae and mycobacterium tuberculosis coinfection and its validation via in silico expression</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 987-999</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10144-1	-1.1752	-0.0629	1	145	351	1	0.4789	2021	1	0.4789
548	flórez m.m. (2021)	"<table><tr><td>Authors:</td><td>flórez m.m.; rodríguez r.; cabrera j.a.; robledo s.m.; delgado g.</td></tr><tr><td>Title:</td><td>leishmania spp epitopes in humans naturally resistant to the disease: working toward a synthetic vaccine</td></tr><tr><td>Source:</td><td>frontiers in cellular and infection microbiology, 11</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fcimb.2021.631019	0.0642	0.045	1	92	111	0	0	2021	0	0
549	tahir ul qamar m. (2021b)	"<table><tr><td>Authors:</td><td>tahir ul qamar m.; ismail s.; ahmad s.; mirza m.u.; abbasi s.w.; ashfaq u.a.; chen l.-l.</td></tr><tr><td>Title:</td><td>development of a novel multi-epitope vaccine against crimean-congo hemorrhagic fever virus: an integrated reverse vaccinology, vaccine informatics and biophysics approach</td></tr><tr><td>Source:</td><td>frontiers in immunology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fimmu.2021.669812	-0.7697	0.2145	6	172	291	6	2.8736	2021	6	2.8736
550	cao h. (2021)	"<table><tr><td>Authors:</td><td>cao h.; xu h.; ning c.; xiang l.; ren q.; zhang t.; zhang y.; gao r.</td></tr><tr><td>Title:</td><td>multi-omics approach reveals the potential core vaccine targets for the emerging foodborne pathogen campylobacter jejuni</td></tr><tr><td>Source:</td><td>frontiers in microbiology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fmicb.2021.665858	-0.3476	-0.3714	3	124	169	1	0.4789	2021	1	0.4789
551	ndegwa d.n. (2021)	"<table><tr><td>Authors:</td><td>ndegwa d.n.; kundu p.; hostetler j.b.; marin-menendez a.; sanderson t.; mwikali k.; verzier l.h.; coyle r.; adjalley s.; rayner j.c.</td></tr><tr><td>Title:</td><td>using plasmodium knowlesi as a model for screening plasmodium vivax blood-stage malaria vaccine targets reveals new candidates</td></tr><tr><td>Source:</td><td>plos pathogens, 17(7)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1371/journal.ppat.1008864	-0.6734	1.5247	6	3	3	2	0.9579	2021	2	0.9579
552	li j. (2021)	"<table><tr><td>Authors:</td><td>li j.; qiu j.; huang z.; liu t.; pan j.; zhang q.; liu q.</td></tr><tr><td>Title:</td><td>reverse vaccinology approach for the identifications of potential vaccine candidates against salmonella</td></tr><tr><td>Source:</td><td>international journal of medical microbiology, 311(5)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.ijmm.2021.151508	0.056	-0.1792	2	261	331	1	0.4789	2021	1	0.4789
553	nogueira w.g. (2021)	"<table><tr><td>Authors:</td><td>nogueira w.g.; jaiswal a.k.; tiwari s.; ramos r.t.j.; ghosh p.; barh d.; azevedo v.; soares s.c.</td></tr><tr><td>Title:</td><td>computational identification of putative common genomic drug and vaccine targets in mycoplasma genitalium</td></tr><tr><td>Source:</td><td>genomics, 113(4), 2730-2743</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.ygeno.2021.06.011	-0.0445	-0.0405	3	268	481	0	0	2021	0	0
554	kaur b. (2021)	"<table><tr><td>Authors:</td><td>kaur b.; naveen kumar b.t.; tyagi a.; admane holeyappa s.; singh n.k.</td></tr><tr><td>Title:</td><td>identification of novel vaccine candidates in the whole-cell aeromonas hydrophila biofilm vaccine through reverse vaccinology approach</td></tr><tr><td>Source:</td><td>fish and shellfish immunology, 114, 132-141</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.fsi.2021.04.019	-0.4439	0.4368	6	4	8	1	0.4789	2021	1	0.4789
555	ong e. (2021)	"<table><tr><td>Authors:</td><td>ong e.; cooke m.f.; huffman a.; xiang z.; wong m.u.; wang h.; seetharaman m.; valdez n.; he y.</td></tr><tr><td>Title:</td><td>vaxign2: the second generation of the first web-based vaccine design program using reverse vaccinology and machine learning</td></tr><tr><td>Source:</td><td>nucleic acids research, 49(w1), w671-w678</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1093/nar/gkab279	0.0494	-0.217	3	324	583	2	0.9579	2021	2	0.9579
556	ansori a.n.m. (2021)	"<table><tr><td>Authors:</td><td>ansori a.n.m.; kusala m.k.j.; nidom r.v.; indrasari s.; zarkasie k.; santoso k.p.; nidom c.a.</td></tr><tr><td>Title:</td><td>pathological and molecular characterization of newcastle disease virus isolated from gallus gallus in java, indonesia</td></tr><tr><td>Source:</td><td>indian journal of animal research, 55(8), 930-935</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.18805/ijar.b-1301	-0.4509	0.1054	5	6	6	0	0	2021	0	0
557	solanki v. (2021c)	"<table><tr><td>Authors:</td><td>solanki v.; tiwari m.; tiwari v.</td></tr><tr><td>Title:</td><td>subtractive proteomic analysis of antigenic extracellular proteins and design a multi-epitope vaccine against staphylococcus aureus</td></tr><tr><td>Source:</td><td>microbiology and immunology, 65(8), 302-316</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1111/1348-0421.12870	-0.8097	-0.3282	1	267	660	1	0.4789	2021	1	0.4789
558	lee h. (2021)	"<table><tr><td>Authors:</td><td>lee h.; yun s.h.; hyon j.-y.; lee s.-y.; yi y.-s.; choi c.-w.; jun s.; park e.c.; kim s.i.</td></tr><tr><td>Title:</td><td>streptococcus equi-derived extracellular vesicles as a vaccine candidate against streptococcus equi infection</td></tr><tr><td>Source:</td><td>veterinary microbiology, 259</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.vetmic.2021.109165	-0.3856	-0.5906	3	15	19	1	0.4789	2021	1	0.4789
559	akbari e. (2021)	"<table><tr><td>Authors:</td><td>akbari e.; kardani k.; namvar a.; ajdary s.; ardakani e.m.; khalaj v.; bolhassani a.</td></tr><tr><td>Title:</td><td>in silico design and in vitro expression of novel multiepitope dna constructs based on hiv-1 proteins and hsp70 t-cell epitopes</td></tr><tr><td>Source:</td><td>biotechnology letters, 43(8), 1513-1550</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10529-021-03143-9	-0.8647	-0.1205	1	57	64	0	0	2021	0	0
560	wisnewski a.v. (2021)	"<table><tr><td>Authors:</td><td>wisnewski a.v.; redlich c.a.; liu j.; kamath k.; abad q.-a.; smith r.f.; fazen l.; santiago r.; luna j.c.; martinez b.; baum-jones e.; waitz r.; haynes w.a.; shon j.c.</td></tr><tr><td>Title:</td><td>immunogenic amino acid motifs and linear epitopes of covid-19 mrna vaccines</td></tr><tr><td>Source:</td><td>plos one, 16(9 september)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1371/journal.pone.0252849	-0.6789	1.5276	6	5	5	0	0	2021	0	0
561	aslam m. (2021)	"<table><tr><td>Authors:</td><td>aslam m.; shehroz m.; ali f.; zia a.; pervaiz s.; shah m.; hussain z.; nishan u.; zaman a.; afridi s.g.; khan a.</td></tr><tr><td>Title:</td><td>chlamydia trachomatis core genome data mining for promising novel drug targets and chimeric vaccine candidates identification</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 136</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104701	-0.7347	-0.3284	1	196	361	0	0	2021	0	0
562	ismail s. (2021)	"<table><tr><td>Authors:</td><td>ismail s.; shahid f.; khan a.; bhatti s.; ahmad s.; naz a.; almatroudi a.; tahir ul qamar m.</td></tr><tr><td>Title:</td><td>pan-vaccinomics approach towards a universal vaccine candidate against who priority pathogens to address growing global antibiotic resistance</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 136</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104705	-0.8977	-0.2532	1	257	660	5	2.3946	2021	5	2.3946
563	asmani f. (2021)	"<table><tr><td>Authors:</td><td>asmani f.; khavari-nejad r.a.; salmanian a.h.; amani j.</td></tr><tr><td>Title:</td><td>in silico designing and immunogenic production of the multimeric cfab*st, cfae, ltb antigen as a peptide vaccine against enterotoxigenic escherichia coli</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 158</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.micpath.2021.105087	-0.9414	0.1541	1	135	276	0	0	2021	0	0
564	ghafoor d. (2021)	"<table><tr><td>Authors:</td><td>ghafoor d.; kousar a.; ahmed w.; khan s.; ullah z.; ullah n.; khan s.; ahmed s.; khan z.; riaz r.</td></tr><tr><td>Title:</td><td>computational vaccinology guided design of multi-epitopes subunit vaccine designing against hantaan virus and its validation through immune simulations</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 93</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.meegid.2021.104950	-1.2122	-0.1291	1	138	273	0	0	2021	0	0
565	qadeer s. (2021)	"<table><tr><td>Authors:</td><td>qadeer s.; khan m.s.; joyia f.a.; zia m.a.</td></tr><tr><td>Title:</td><td>immunogenic profiling and designing of a novel vaccine from capsid proteins of fmdv serotype asia-1 through reverse vaccinology</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 93</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.meegid.2021.104925	-0.9025	-0.0148	1	216	466	0	0	2021	0	0
566	zilch t.j. (2021)	"<table><tr><td>Authors:</td><td>zilch t.j.; lee j.-j.; bressan g.c.; mcdonough s.p.; mohammed h.o.; divers t.j.; chang y.-f.</td></tr><tr><td>Title:</td><td>evaluation of new leptospiral antigens for the diagnosis of equine leptospirosis: an approach using pan-genomic analysis, reverse vaccinology and antigenic selection</td></tr><tr><td>Source:</td><td>equine veterinary journal, 53(5), 1025-1035</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1111/evj.13380	0.0712	-0.4568	7	331	565	0	0	2021	0	0
567	pushkala s. (2021)	"<table><tr><td>Authors:</td><td>pushkala s.; seshayyan s.; bhajantri t.</td></tr><tr><td>Title:</td><td>the identification of synthetic peptide vaccine candidate against sars-cov-2/covid-19 through reverse vaccinology approach</td></tr><tr><td>Source:</td><td>biomedicine (india), 41(2), 375-381</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.51248/.v41i2.1041	-0.1891	0.17	1	233	312	0	0	2021	0	0
568	tariq m.h. (2021)	"<table><tr><td>Authors:</td><td>tariq m.h.; bhatti r.; ali n.f.; ashfaq u.a.; shahid f.; almatroudi a.; khurshid m.</td></tr><tr><td>Title:</td><td>rational design of chimeric multiepitope based vaccine (mebv) against human t-cell lymphotropic virus type 1: an integrated vaccine informatics and molecular docking based approach</td></tr><tr><td>Source:</td><td>plos one, 16(10 october)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1371/journal.pone.0258443	-0.9966	1.2576	6	3	14	0	0	2021	0	0
569	ullah a. (2021)	"<table><tr><td>Authors:</td><td>ullah a.; ahmad s.; ismail s.; afsheen z.; khurram m.; qamar m.t.u.; alsuhaymi n.; alsugoor m.h.; allemailem k.s.</td></tr><tr><td>Title:</td><td>towards a novel multi-epitopes chimeric vaccine for simulating strong immune responses and protection against morganella morganii</td></tr><tr><td>Source:</td><td>international journal of environmental research and public health, 18(20)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/ijerph182010961	-0.6035	-0.2129	1	313	806	0	0	2021	0	0
570	göthel m. (2021)	"<table><tr><td>Authors:</td><td>göthel m.; listek m.; messerschmidt k.; schlör a.; hönow a.; hanack k.</td></tr><tr><td>Title:</td><td>a new workflow to generate monoclonal antibodies against microorganisms</td></tr><tr><td>Source:</td><td>applied sciences (switzerland), 11(20)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/app11209359	-0.5205	-0.3023	3	111	121	0	0	2021	0	0
571	teahan b. (2021)	"<table><tr><td>Authors:</td><td>teahan b.; ong e.; yang z.</td></tr><tr><td>Title:</td><td>identification of mycobacterium tuberculosis antigens with vaccine potential using a machine learning-based reverse vaccinology approach</td></tr><tr><td>Source:</td><td>vaccines, 9(10)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9101098	-0.1172	0.1277	1	142	182	0	0	2021	0	0
572	aldakheel f.m. (2021)	"<table><tr><td>Authors:</td><td>aldakheel f.m.; abrar a.; munir s.; aslam s.; allemailem k.s.; khurshid m.; ashfaq u.a.</td></tr><tr><td>Title:</td><td>proteome-wide mapping and reverse vaccinology approaches to design a multi-epitope vaccine against clostridium perfringens</td></tr><tr><td>Source:</td><td>vaccines, 9(10)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9101079	-0.837	-0.0386	1	292	787	0	0	2021	0	0
573	allemailem k.s. (2021)	"<table><tr><td>Authors:</td><td>allemailem k.s.</td></tr><tr><td>Title:</td><td>a comprehensive computer aided vaccine design approach to propose a multi-epitopes subunit vaccine against genus klebsiella using pan-genomics, reverse vaccinology, and biophysical techniques</td></tr><tr><td>Source:</td><td>vaccines, 9(10)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9101087	-0.9069	-0.2738	1	273	842	0	0	2021	0	0
574	chand y. (2021)	"<table><tr><td>Authors:</td><td>chand y.; singh s.</td></tr><tr><td>Title:</td><td>prioritization of potential vaccine candidates and designing a multiepitope-based subunit vaccine against multidrug-resistant salmonella typhi str. ct18: a subtractive proteomics and immunoinformatics approach</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 159</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.micpath.2021.105150	-0.5421	0.0428	1	236	426	0	0	2021	0	0
575	bekaert m. (2021)	"<table><tr><td>Authors:</td><td>bekaert m.; goffin n.; mcmillan s.; desbois a.p.</td></tr><tr><td>Title:</td><td>essential genes of vibrio anguillarum and other vibrio spp. guide the development of new drugs and vaccines</td></tr><tr><td>Source:</td><td>frontiers in microbiology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fmicb.2021.755801	-0.0063	-0.4072	3	51	60	0	0	2021	0	0
576	mugunthan s.p. (2021)	"<table><tr><td>Authors:</td><td>mugunthan s.p.; mani chandra h.</td></tr><tr><td>Title:</td><td>a computational reverse vaccinology approach for the design and development of multi-epitopic vaccine against avian pathogen mycoplasma gallisepticum</td></tr><tr><td>Source:</td><td>frontiers in veterinary science, 8</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fvets.2021.721061	-1.0294	-0.0579	1	158	297	0	0	2021	0	0
577	keshtvarz m. (2021)	"<table><tr><td>Authors:</td><td>keshtvarz m.; mahboobi m.; kieliszek m.; miecznikowski a.; sedighian h.; rezaei m.; haghighi m.a.; zareh z.; rezaei e.</td></tr><tr><td>Title:</td><td>engineering of cytolethal distending toxin b by its reducing immunogenicity and maintaining stability as a new drug candidate for tumor therapy; an in silico study</td></tr><tr><td>Source:</td><td>toxins, 13(11)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/toxins13110785	-0.935	-0.221	1	219	373	0	0	2021	0	0
578	luo t. (2021)	"<table><tr><td>Authors:</td><td>luo t.; patel j.g.; zhang x.; walker d.h.; mcbride j.w.</td></tr><tr><td>Title:</td><td>immunoreactive protein repertoires of ehrlichia chaffeensis and e. canis reveal the dominance of hypothetical proteins and conformation-dependent antibody epitopes</td></tr><tr><td>Source:</td><td>infection and immunity, 89(11)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1128/iai.00224-21	-0.945	1.192	6	3	3	0	0	2021	0	0
