id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
511	ashfaq u.a. (2021)	"<table><tr><td>Authors:</td><td>ashfaq u.a.; saleem s.; masoud m.s.; ahmad m.; nahid n.; bhatti r.; almatroudi a.; khurshid m.</td></tr><tr><td>Title:</td><td>rational design of multi epitope-based subunit vaccine by exploring mers-cov proteome: reverse vaccinology and molecular docking approach</td></tr><tr><td>Source:</td><td>plos one, 16(2 february)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1371/journal.pone.0245072	0.6188	0.3636	14	3	5	2.3946	2021	5	2.3946
512	hajialibeigi a. (2021)	"<table><tr><td>Authors:</td><td>hajialibeigi a.; amani j.; gargari s.l.m.</td></tr><tr><td>Title:</td><td>identification and evaluation of novel vaccine candidates against shigella flexneri through reverse vaccinology approach</td></tr><tr><td>Source:</td><td>applied microbiology and biotechnology, 105(3), 1159-1173</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s00253-020-11054-4	0.088	0.0811	14	16	5	2.3946	2021	5	2.3946
514	gharbavi m. (2021)	"<table><tr><td>Authors:</td><td>gharbavi m.; danafar h.; amani j.; sharafi a.</td></tr><tr><td>Title:</td><td>immuno-informatics analysis and expression of a novel multi-domain antigen as a vaccine candidate against glioblastoma</td></tr><tr><td>Source:</td><td>international immunopharmacology, 91</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.intimp.2020.107265	0.9127	0.0896	30	2	0	0	2021	0	0
515	kanoi b.n. (2021)	"<table><tr><td>Authors:</td><td>kanoi b.n.; nagaoka h.; morita m.; tsuboi t.; takashima e.</td></tr><tr><td>Title:</td><td>leveraging the wheat germ cell-free protein synthesis system to accelerate malaria vaccine development</td></tr><tr><td>Source:</td><td>parasitology international, 80</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.parint.2020.102224	-0.8437	-0.3658	9	3	5	2.3946	2021	5	2.3946
517	wang h. (2021)	"<table><tr><td>Authors:</td><td>wang h.; ong e.; kao j.y.; sun d.; he y.</td></tr><tr><td>Title:</td><td>reverse microbiomics: a new reverse dysbiosis analysis strategy and its usage in prediction of autoantigens and virulent factors in dysbiotic gut microbiomes from rheumatoid arthritis patients</td></tr><tr><td>Source:</td><td>frontiers in microbiology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fmicb.2021.633732	0.5305	-0.1665	2	3	0	0	2021	0	0
520	parthasarathi b.c. (2021)	"<table><tr><td>Authors:</td><td>parthasarathi b.c.; kumar b.; nagar g.; manjunathachar h.v.; de la fuente j.; ghosh s.</td></tr><tr><td>Title:</td><td>analysis of genetic diversity in indian isolates of rhipicephalus microplus based on bm86 gene sequence</td></tr><tr><td>Source:</td><td>vaccines, 9(3), 1-15</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9030194	0.3141	-0.5057	25	2	0	0	2021	0	0
521	martín-galiano a.j. (2021)	"<table><tr><td>Authors:</td><td>martín-galiano a.j.; escolano-martínez m.s.; corsini b.; de la campa a.g.; yuste j.</td></tr><tr><td>Title:</td><td>immunization with sp_1992 (diia) protein of streptococcus pneumoniae reduces nasopharyngeal colonization and protects against invasive disease in mice</td></tr><tr><td>Source:</td><td>vaccines, 9(3), 1-13</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9030187	-0.3097	0.4061	10	3	1	0.4789	2021	1	0.4789
522	remmel j.l. (2021)	"<table><tr><td>Authors:</td><td>remmel j.l.; ackerman m.e.</td></tr><tr><td>Title:</td><td>rationalizing random walks: replicating protective antibody trajectories</td></tr><tr><td>Source:</td><td>trends in immunology, 42(3), 186-197</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.it.2021.01.001	-0.4402	0.5839	18	2	0	0	2021	0	0
523	lathwal a. (2021)	"<table><tr><td>Authors:</td><td>lathwal a.; kumar r.; raghava g.p.s.</td></tr><tr><td>Title:</td><td>in-silico identification of subunit vaccine candidates against lung cancer-associated oncogenic viruses</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 130</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104215	-0.0189	0.0514	14	1	1	0.4789	2021	1	0.4789
524	srivastava s. (2021)	"<table><tr><td>Authors:</td><td>srivastava s.; sharma s.k.; srivastava v.; kumar a.</td></tr><tr><td>Title:</td><td>proteomic exploration of listeria monocytogenes for the purpose of vaccine designing using a reverse vaccinology approach</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(1), 779-799</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10128-1	0.7358	-0.3677	26	2	3	1.4368	2021	3	1.4368
525	mahmood m.s. (2021)	"<table><tr><td>Authors:</td><td>mahmood m.s.; bin-t-abid d.; irshad s.; batool h.</td></tr><tr><td>Title:</td><td>analysis of putative epitope candidates of mycobacterium tuberculosis against pakistani human leukocyte antigen background: an immunoinformatic study for the development of future vaccine</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(1), 597-614</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10111-w	2.5652	-0.0483	37	2	1	0.4789	2021	1	0.4789
526	joshi a. (2021)	"<table><tr><td>Authors:</td><td>joshi a.; kaushik v.</td></tr><tr><td>Title:</td><td>in-silico proteomic exploratory quest: crafting t-cell epitope vaccine against whipple’s disease</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(1), 169-179</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10077-9	0.0946	-0.2674	15	4	6	2.8736	2021	6	2.8736
527	sanches r.c.o. (2021)	"<table><tr><td>Authors:</td><td>sanches r.c.o.; tiwari s.; ferreira l.c.g.; oliveira f.m.; lopes m.d.; passos m.j.f.; maia e.h.b.; taranto a.g.; kato r.; azevedo v.a.c.; lopes d.o.</td></tr><tr><td>Title:</td><td>immunoinformatics design of multi-epitope peptide-based vaccine against schistosoma mansoni using transmembrane proteins as a target</td></tr><tr><td>Source:</td><td>frontiers in immunology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fimmu.2021.621706	1.583	0.1888	8	1	8	3.8314	2021	8	3.8314
529	couto j. (2021)	"<table><tr><td>Authors:</td><td>couto j.; seixas g.; stutzer c.; olivier n.a.; maritz-olivier c.; antunes s.; domingos a.</td></tr><tr><td>Title:</td><td>probing the rhipicephalus bursa sialomes in potential anti-tick vaccine candidates: a reverse vaccinology approach</td></tr><tr><td>Source:</td><td>biomedicines, 9(4)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/biomedicines9040363	-0.2029	0.2738	22	9	0	0	2021	0	0
530	sharma a. (2021)	"<table><tr><td>Authors:</td><td>sharma a.; sanduja p.; anand a.; mahajan p.; guzman c.a.; yadav p.; awasthi a.; hanski e.; dua m.; johri a.k.</td></tr><tr><td>Title:</td><td>advanced strategies for development of vaccines against human bacterial pathogens</td></tr><tr><td>Source:</td><td>world journal of microbiology and biotechnology, 37(4)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s11274-021-03021-6	-0.363	0.1018	18	6	1	0.4789	2021	1	0.4789
531	sohail m.s. (2021)	"<table><tr><td>Authors:</td><td>sohail m.s.; ahmed s.f.; quadeer a.a.; mckay m.r.</td></tr><tr><td>Title:</td><td>in silico t cell epitope identification for sars-cov-2: progress and perspectives</td></tr><tr><td>Source:</td><td>advanced drug delivery reviews, 171, 29-47</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.addr.2021.01.007	0.7217	0.2329	21	3	13	6.2261	2021	13	6.2261
532	mcconnell m.j. (2021)	"<table><tr><td>Authors:</td><td>mcconnell m.j.; martín-galiano a.j.</td></tr><tr><td>Title:</td><td>designing multi-antigen vaccines against acinetobacter baumannii using systemic approaches</td></tr><tr><td>Source:</td><td>frontiers in immunology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fimmu.2021.666742	0.1697	0.5698	13	6	0	0	2021	0	0
533	artenstein a.w. (2021)	"<table><tr><td>Authors:</td><td>artenstein a.w.</td></tr><tr><td>Title:</td><td>a half-century of meningococcal vaccines</td></tr><tr><td>Source:</td><td>vaccine, 39(17), 2475-2478</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2021.03.024	-1.0199	0.297	4	1	0	0	2021	0	0
535	azim k.f. (2021)	"<table><tr><td>Authors:</td><td>azim k.f.; lasker t.; akter r.; hia m.m.; bhuiyan o.f.; hasan m.; hossain m.n.</td></tr><tr><td>Title:</td><td>combination of highly antigenic nucleoproteins to inaugurate a cross-reactive next generation vaccine candidate against arenaviridae family</td></tr><tr><td>Source:</td><td>heliyon, 7(5)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.heliyon.2021.e07022	0.5104	0.5291	22	1	0	0	2021	0	0
536	hisham y. (2021)	"<table><tr><td>Authors:</td><td>hisham y.; ashhab y.; hwang s.-h.; kim d.-e.</td></tr><tr><td>Title:</td><td>identification of highly conserved sars-cov-2 antigenic epitopes with wide coverage using reverse vaccinology approach</td></tr><tr><td>Source:</td><td>viruses, 13(5)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/v13050787	0.5173	0.2948	22	5	1	0.4789	2021	1	0.4789
537	tahir ul qamar m. (2021a)	"<table><tr><td>Authors:</td><td>tahir ul qamar m.; ahmad s.; fatima i.; ahmad f.; shahid f.; naz a.; abbasi s.w.; khan a.; mirza m.u.; ashfaq u.a.; chen l.-l.</td></tr><tr><td>Title:</td><td>designing multi-epitope vaccine against staphylococcus aureus by employing subtractive proteomics, reverse vaccinology and immuno-informatics approaches</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 132</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104389	0.3306	0.1308	1	7	14	6.705	2021	14	6.705
538	hwang w. (2021)	"<table><tr><td>Authors:</td><td>hwang w.; lei w.; katritsis n.m.; macmahon m.; chapman k.; han n.</td></tr><tr><td>Title:</td><td>current and prospective computational approaches and challenges for developing covid-19 vaccines</td></tr><tr><td>Source:</td><td>advanced drug delivery reviews, 172, 249-274</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.addr.2021.02.004	0.788	-0.0601	2	2	1	0.4789	2021	1	0.4789
539	uversky v.n. (2021)	"<table><tr><td>Authors:</td><td>uversky v.n.</td></tr><tr><td>Title:</td><td>on the irrationality of rational design of an hiv vaccine in light of protein intrinsic disorder</td></tr><tr><td>Source:</td><td>archives of virology, 166(5), 1283-1296</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s00705-021-04984-5	-0.9636	-0.6178	15	1	1	0.4789	2021	1	0.4789
540	soltan m.a. (2021)	"<table><tr><td>Authors:</td><td>soltan m.a.; elbassiouny n.; gamal h.; elkaeed e.b.; eid r.a.; eldeen m.a.; al‐karmalawy a.a.</td></tr><tr><td>Title:</td><td>in silico prediction of a multitope vaccine against moraxella catarrhalis: reverse vaccinology and immunoinformatics</td></tr><tr><td>Source:</td><td>vaccines, 9(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/vaccines9060669	0.1985	0.241	14	5	7	3.3525	2021	7	3.3525
541	zeb a. (2021)	"<table><tr><td>Authors:</td><td>zeb a.; ali s.s.; azad a.k.; safdar m.; anwar z.; suleman m.; nizam-uddin n.; khan a.; wei d.-q.</td></tr><tr><td>Title:</td><td>genome-wide screening of vaccine targets prioritization and reverse vaccinology aided design of peptides vaccine to enforce humoral immune response against campylobacter jejuni</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 133, 104412</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104412	0.6941	0.5454	1	1	3	1.4368	2021	3	1.4368
542	ellul r.m. (2021)	"<table><tr><td>Authors:</td><td>ellul r.m.; kalatzis p.g.; frantzen c.; haugland g.t.; gulla s.; colquhoun d.j.; middelboe m.; wergeland h.i.; rønneseth a.</td></tr><tr><td>Title:</td><td>genomic analysis of pasteurella atlantica provides insight on its virulence factors and phylogeny and highlights the potential of reverse vaccinology in aquaculture</td></tr><tr><td>Source:</td><td>microorganisms, 9(6)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3390/microorganisms9061215	-0.4132	0.1713	18	7	1	0.4789	2021	1	0.4789
543	sanami s. (2021a)	"<table><tr><td>Authors:</td><td>sanami s.; alizadeh m.; nosrati m.; dehkordi k.a.; azadegan-dehkordi f.; tahmasebian s.; nosrati h.; arjmand m.-h.; ghasemi-dehnoo m.; rafiei a.; bagheri n.</td></tr><tr><td>Title:</td><td>exploring sars-cov-2 structural proteins to design a multi-epitope vaccine using immunoinformatics approach: an in silico study</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 133</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.compbiomed.2021.104390	0.8256	0.0977	30	3	0	0	2021	0	0
544	solanki v. (2021b)	"<table><tr><td>Authors:</td><td>solanki v.; sharma s.; tiwari v.</td></tr><tr><td>Title:</td><td>subtractive proteomics and reverse vaccinology strategies for designing a multiepitope vaccine targeting membrane proteins of klebsiella pneumoniae</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 1177-1195</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-021-10159-2	0.417	0.589	7	3	2	0.9579	2021	2	0.9579
545	ma j. (2021)	"<table><tr><td>Authors:</td><td>ma j.; qiu j.; wang s.; ji q.; xu d.; wang h.; wu z.; liu q.</td></tr><tr><td>Title:</td><td>a novel design of multi-epitope vaccine against helicobacter pylori by immunoinformatics approach</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 1027-1042</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10148-x	-0.5164	0.4736	23	3	2	0.9579	2021	2	0.9579
546	ezzemani w. (2021)	"<table><tr><td>Authors:</td><td>ezzemani w.; windisch m.p.; kettani a.; altawalah h.; nourlil j.; benjelloun s.; ezzikouri s.</td></tr><tr><td>Title:</td><td>immuno-informatics-based identification of novel potential b cell and t cell epitopes to fight zika virus infections</td></tr><tr><td>Source:</td><td>infectious disorders - drug targets, 21(4), 572-581</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.2174/1871526520666200810153657	0.3711	0.5389	7	2	1	0.4789	2021	1	0.4789
547	rahmat ullah s. (2021)	"<table><tr><td>Authors:</td><td>rahmat ullah s.; majid m.; rashid m.i.; mehmood k.; andleeb s.</td></tr><tr><td>Title:</td><td>immunoinformatics driven prediction of multiepitopic vaccine against klebsiella pneumoniae and mycobacterium tuberculosis coinfection and its validation via in silico expression</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 27(2), 987-999</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1007/s10989-020-10144-1	0.2562	0.4459	7	4	1	0.4789	2021	1	0.4789
548	flórez m.m. (2021)	"<table><tr><td>Authors:</td><td>flórez m.m.; rodríguez r.; cabrera j.a.; robledo s.m.; delgado g.</td></tr><tr><td>Title:</td><td>leishmania spp epitopes in humans naturally resistant to the disease: working toward a synthetic vaccine</td></tr><tr><td>Source:</td><td>frontiers in cellular and infection microbiology, 11</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fcimb.2021.631019	-0.5804	-0.3573	3	2	0	0	2021	0	0
549	tahir ul qamar m. (2021b)	"<table><tr><td>Authors:</td><td>tahir ul qamar m.; ismail s.; ahmad s.; mirza m.u.; abbasi s.w.; ashfaq u.a.; chen l.-l.</td></tr><tr><td>Title:</td><td>development of a novel multi-epitope vaccine against crimean-congo hemorrhagic fever virus: an integrated reverse vaccinology, vaccine informatics and biophysics approach</td></tr><tr><td>Source:</td><td>frontiers in immunology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fimmu.2021.669812	0.1923	-0.3069	2	2	6	2.8736	2021	6	2.8736
550	cao h. (2021)	"<table><tr><td>Authors:</td><td>cao h.; xu h.; ning c.; xiang l.; ren q.; zhang t.; zhang y.; gao r.</td></tr><tr><td>Title:</td><td>multi-omics approach reveals the potential core vaccine targets for the emerging foodborne pathogen campylobacter jejuni</td></tr><tr><td>Source:</td><td>frontiers in microbiology, 12</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.3389/fmicb.2021.665858	0.6133	-0.7088	2	1	1	0.4789	2021	1	0.4789
552	li j. (2021)	"<table><tr><td>Authors:</td><td>li j.; qiu j.; huang z.; liu t.; pan j.; zhang q.; liu q.</td></tr><tr><td>Title:</td><td>reverse vaccinology approach for the identifications of potential vaccine candidates against salmonella</td></tr><tr><td>Source:</td><td>international journal of medical microbiology, 311(5)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.ijmm.2021.151508	0.4338	0.5395	1	2	1	0.4789	2021	1	0.4789
553	nogueira w.g. (2021)	"<table><tr><td>Authors:</td><td>nogueira w.g.; jaiswal a.k.; tiwari s.; ramos r.t.j.; ghosh p.; barh d.; azevedo v.; soares s.c.</td></tr><tr><td>Title:</td><td>computational identification of putative common genomic drug and vaccine targets in mycoplasma genitalium</td></tr><tr><td>Source:</td><td>genomics, 113(4), 2730-2743</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.ygeno.2021.06.011	-0.822	-0.0319	17	7	0	0	2021	0	0
555	ong e. (2021)	"<table><tr><td>Authors:</td><td>ong e.; cooke m.f.; huffman a.; xiang z.; wong m.u.; wang h.; seetharaman m.; valdez n.; he y.</td></tr><tr><td>Title:</td><td>vaxign2: the second generation of the first web-based vaccine design program using reverse vaccinology and machine learning</td></tr><tr><td>Source:</td><td>nucleic acids research, 49(w1), w671-w678</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1093/nar/gkab279	0.489	-0.1249	2	16	2	0.9579	2021	2	0.9579
